%eval_id,interface,innoPriority,mobIncomeShare,scenarioFileName,calcResultsScript,o_numCombCars_6321_2012,o_numCombCars_6321_2013,o_numCombCars_6321_2014,o_numCombCars_6321_2015,o_numCombCars_6321_2016,o_numCombCars_6321_2017,o_numElecCars_6321_2012,o_numElecCars_6321_2013,o_numElecCars_6321_2014,o_numElecCars_6321_2015,o_numElecCars_6321_2016,o_numElecCars_6321_2017,o_dataCombCars_6321_2012,o_dataCombCars_6321_2013,o_dataCombCars_6321_2014,o_dataCombCars_6321_2015,o_dataCombCars_6321_2016,o_dataCombCars_6321_2017,o_dataElecCars_6321_2012,o_dataElecCars_6321_2013,o_dataElecCars_6321_2014,o_dataElecCars_6321_2015,o_dataElecCars_6321_2016,o_dataElecCars_6321_2017,o_inIntervalComb_6321_2012,o_inIntervalComb_6321_2013,o_inIntervalComb_6321_2014,o_inIntervalComb_6321_2015,o_inIntervalComb_6321_2016,o_inIntervalComb_6321_2017,o_inIntervalElec_6321_2012,o_inIntervalElec_6321_2013,o_inIntervalElec_6321_2014,o_inIntervalElec_6321_2015,o_inIntervalElec_6321_2016,o_inIntervalElec_6321_2017,
182,NO_ID,0.3240740745,0.15,parameters_med.csv,multi-objective-intervals.py,260000,258000,260000,256000,254000,246000,0,0,0,6000,14000,22000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,1,0,0,
184,NO_ID,0.3192729767,0.1833333333,parameters_med.csv,multi-objective-intervals.py,340000,346000,344000,338000,328000,334000,0,0,0,2000,10000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,1,0,0,0,0,0,0,0,0,0,1,
185,NO_ID,0.3192729767,0.1166666667,parameters_med.csv,multi-objective-intervals.py,200000,204000,204000,202000,204000,204000,0,0,0,0,2000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
187,NO_ID,0.3240740739,0.15,parameters_med.csv,multi-objective-intervals.py,280000,280000,278000,280000,280000,282000,0,2000,4000,4000,8000,16000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,0,0,1,0,
186,NO_ID,0.3240740742,0.15,parameters_med.csv,multi-objective-intervals.py,272000,276000,278000,272000,268000,264000,0,0,0,2000,10000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
188,NO_ID,0.3236168267,0.1833333333,parameters_med.csv,multi-objective-intervals.py,344000,336000,336000,352000,368000,368000,0,0,2000,6000,10000,16000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,0,0,0,1,1,0,0,0,1,0,0,
189,NO_ID,0.3236168267,0.1166666667,parameters_med.csv,multi-objective-intervals.py,222000,224000,224000,220000,220000,216000,0,0,0,2000,4000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,1,
190,NO_ID,0.3240740741,0.15,parameters_med.csv,multi-objective-intervals.py,294000,292000,286000,290000,298000,294000,0,0,2000,0,2000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
191,NO_ID,0.324074074,0.15,parameters_med.csv,multi-objective-intervals.py,292000,288000,286000,284000,284000,282000,0,2000,2000,6000,10000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,0,1,0,0,
192,NO_ID,0.3201874714,0.1833333333,parameters_med.csv,multi-objective-intervals.py,334000,324000,328000,324000,314000,310000,0,2000,6000,10000,12000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,1,1,0,0,0,
193,NO_ID,0.3201874714,0.1166666667,parameters_med.csv,multi-objective-intervals.py,212000,210000,208000,212000,216000,216000,0,0,0,0,0,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
